label_source,feature,variant,k,space,monkey,scope_computed_on,row_kind,session,trial_id,maze,strategy,strategy_tag,cell_name,half,split,n_trials_in_row,row_sum,n_nonzero,dim,dim_label,value
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,0,0,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,1,1,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,2,2,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,3,3,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,4,4,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,5,5,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,6,6,0.3333333432674408
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,7,7,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,8,8,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,9,9,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,10,10,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,11,11,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,12,12,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,13,13,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,14,14,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,15,15,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,16,16,0.0
dendro,bigram,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,1.0000000298023224,3,17,17,0.0
